CustomerID,BillingRegion,TotalSpent,LastPaymentDate
CUST4849,South,2638.01,2025-02-25
CUST4850,South,1559.91,2025-07-23
CUST4851,East,2556.06,2025-03-21
CUST4852,East,2928.08,2025-09-20
CUST4853,South,1358.77,2025-09-05
CUST4854,East,1150.42,2025-01-26
CUST4855,North,2516.1,2025-02-04
CUST4856,East,766.15,2025-05-01
CUST4857,West,870.99,2025-09-22
CUST4858,East,481.04,2025-09-07
CUST4859,West,2535.13,2025-04-02
CUST4860,South,859.81,2025-02-27
CUST4861,South,359.47,2025-05-26
CUST4862,South,1165.27,2025-02-22
CUST4863,South,2027.36,2025-08-03
CUST4864,West,2118.25,2025-08-06
CUST4865,North,991.08,2025-03-15
CUST4866,East,1518.49,2025-06-29
CUST4867,North,1409.14,2025-04-30
CUST4868,West,1910.43,2025-01-08
CUST4869,East,465.28,2025-01-23
CUST4870,North,1071.75,2025-01-24
CUST4871,North,2502.25,2025-09-28
CUST4872,East,1561.66,2025-09-17
CUST4873,West,972.84,2025-10-02
CUST4874,South,2892.11,2025-10-18
CUST4875,South,2992.01,2025-01-30
CUST4876,West,2306.28,2025-01-24
CUST4877,South,1253.73,2025-01-04
CUST4878,East,2474.05,2025-02-11
CUST4879,West,494.26,2025-07-05
CUST4880,East,2751.45,2025-05-16
CUST4881,West,2058.77,2025-10-20
CUST4882,East,2323.78,2025-08-23
CUST4883,North,1251.57,2025-09-08
CUST4884,North,1366.68,2025-08-09
CUST4885,North,653.09,2025-06-11
CUST4886,East,2319.39,2025-09-12
CUST4887,East,2981.29,2025-04-11
CUST4888,South,447.39,2025-07-03
CUST4889,North,1892.69,2025-02-23
CUST4890,West,1229.4,2025-07-07
CUST4891,East,472.8,2025-03-15
CUST4892,West,2121.91,2025-10-09
CUST4893,West,1360.52,2025-04-19
CUST4894,East,1717.61,2025-09-18
CUST4895,West,2062.56,2025-09-22
CUST4896,South,1297.89,2025-04-28
CUST4897,South,833.38,2025-04-17
CUST4898,North,1272.18,2025-01-11
CUST4899,West,647.66,2025-01-19
CUST4900,South,2637.93,2025-02-03
CUST4901,North,1894.01,2025-04-01
CUST4902,East,1040.44,2025-07-15
CUST4903,North,971.22,2025-02-11
CUST4904,East,757.11,2025-04-04
CUST4905,West,1119.69,2025-10-05
CUST4906,East,2743.84,2025-02-26
CUST4907,East,509.9,2025-03-01
CUST4908,East,302.95,2025-03-27
CUST4909,East,678.62,2025-07-05
CUST4910,East,1561.98,2025-09-06
CUST4911,West,643.33,2025-03-14
CUST4912,West,1823.94,2025-08-17
CUST4913,West,1419.54,2025-07-11
CUST4914,North,2994.25,2025-03-26
CUST4915,East,2893.38,2025-06-22
CUST4916,West,2953.61,2025-02-12
CUST4917,North,593.11,2025-04-15
CUST4918,South,739.24,2025-10-06
CUST4919,South,1579.95,2025-10-11
CUST4920,East,566.99,2025-03-07
CUST4921,North,2824.16,2025-09-17
CUST4922,East,725.47,2025-05-26
CUST4923,East,928.78,2025-01-24
CUST4924,East,1236.14,2025-04-06
CUST4925,North,861.34,2025-04-11
CUST4926,East,756.79,2025-03-07
CUST4927,North,2815.16,2025-05-25
CUST4928,South,1602.88,2025-09-03
CUST4929,North,1189.68,2025-04-05
CUST4930,South,2904.89,2025-10-07
CUST4931,East,2048.86,2025-03-20
CUST4932,South,1987.76,2025-10-19
CUST4933,West,2223.04,2025-08-09
CUST4934,North,524.31,2025-09-27
CUST4935,West,2446.94,2025-02-10
CUST4936,West,723.22,2025-10-14
CUST4937,South,2078.76,2025-01-08
CUST4938,East,2579.79,2025-07-07
CUST4939,West,614.61,2025-02-02
CUST4940,South,2409.58,2025-04-28
CUST4941,South,753.4,2025-07-31
CUST4942,East,925.53,2025-03-08
CUST4943,North,1685.53,2025-01-29
CUST4944,East,1619.71,2025-01-09
CUST4945,South,2782.81,2025-09-01
CUST4946,West,2806.12,2025-06-22
CUST4947,East,2296.24,2025-03-24
CUST4948,North,939.66,2025-04-23
CUST4949,South,1713.0,2025-06-25
CUST4950,East,2639.11,2025-08-24
CUST4951,South,357.82,2025-01-01
CUST4952,North,1510.1,2025-09-21
CUST4953,West,1360.92,2025-06-28
CUST4954,East,2798.33,2025-01-25
CUST4955,South,2892.45,2025-05-14
CUST4956,East,1262.15,2025-09-08
CUST4957,North,900.94,2025-01-10
CUST4958,South,1594.16,2025-05-03
CUST4959,West,2626.62,2025-07-26
CUST4960,North,684.86,2025-09-22
CUST4961,West,1798.27,2025-02-28
CUST4962,North,1927.82,2025-01-09
CUST4963,North,2508.46,2025-02-17
CUST4964,South,1764.12,2025-04-23
CUST4965,West,541.74,2025-07-06
CUST4966,South,1737.92,2025-04-06
CUST4967,South,2657.81,2025-05-10
CUST4968,West,2198.8,2025-02-14
CUST4969,East,1357.24,2025-03-24
CUST4970,North,2209.98,2025-06-27
CUST4971,North,2014.41,2025-03-07
CUST4972,North,2411.8,2025-03-22
CUST4973,South,2251.1,2025-05-23
CUST4974,East,990.36,2025-05-12
CUST4975,East,2084.58,2025-02-12
CUST4976,South,895.39,2025-07-14
CUST4977,West,2545.42,2025-02-15
CUST4978,West,737.05,2025-08-24
CUST4979,East,2957.34,2025-08-10
CUST4980,East,440.58,2025-07-16
CUST4981,South,1360.88,2025-03-16
CUST4982,South,1305.91,2025-07-12
CUST4983,East,2809.96,2025-02-03
CUST4984,East,2544.57,2025-07-08
CUST4985,West,1137.24,2025-04-15
CUST4986,North,2445.98,2025-06-30
CUST4987,East,655.98,2025-02-03
CUST4988,West,2164.21,2025-08-17
CUST4989,West,920.18,2025-10-19
CUST4990,East,901.86,2025-08-19
CUST4991,South,2506.57,2025-10-13
CUST4992,South,939.21,2025-10-03
CUST4993,East,1051.35,2025-08-26
CUST4994,North,463.92,2025-05-09
CUST4995,East,723.82,2025-03-18
CUST4996,East,329.19,2025-09-18
CUST4997,West,355.24,2025-05-12
CUST4998,West,2655.03,2025-03-07
CUST4999,North,2626.18,2025-01-03
CUST5000,East,2955.45,2025-05-26
CUST5001,East,1368.07,2025-07-09
CUST5002,West,876.32,2025-02-28
CUST5003,South,1669.51,2025-07-21
CUST5004,East,1550.45,2025-05-30
CUST5005,North,1567.55,2025-05-24
CUST5006,East,2027.92,2025-05-31
CUST5007,East,919.05,2025-05-07
CUST5008,South,1036.77,2025-04-03
CUST5009,North,963.18,2025-07-18
CUST5010,West,1917.22,2025-04-01
CUST5011,North,2553.27,2025-01-02
CUST5012,North,798.21,2025-02-15
CUST5013,North,1729.0,2025-05-26
CUST5014,North,2665.08,2025-01-15
CUST5015,East,1649.59,2025-06-02
CUST5016,North,2724.43,2025-10-11
CUST5017,West,976.32,2025-07-18
CUST5018,North,2839.15,2025-08-28
CUST5019,South,2619.5,2025-08-02
CUST5020,South,853.17,2025-08-04
CUST5021,West,2052.85,2025-10-25
CUST5022,West,1894.73,2025-10-27
CUST5023,West,1442.05,2025-01-27
CUST5024,East,1746.94,2025-07-11
CUST5025,South,415.89,2025-01-17
CUST5026,West,896.7,2025-07-27
CUST5027,North,2775.03,2025-05-27
CUST5028,South,654.19,2025-05-01
CUST5029,South,1645.32,2025-10-08
CUST5030,South,1335.63,2025-05-12
CUST5031,West,1689.93,2025-03-04
CUST5032,North,2998.11,2025-07-18
CUST5033,South,1505.19,2025-04-09
CUST5034,North,790.3,2025-02-16
CUST5035,West,1193.58,2025-01-20
CUST5036,East,1052.9,2025-08-12
CUST5037,South,753.66,2025-03-10
CUST5038,South,700.42,2025-06-23
CUST5039,East,737.52,2025-06-30
CUST5040,North,2087.5,2025-09-08
CUST5041,North,2975.35,2025-06-21
CUST5042,East,1252.58,2025-05-28
CUST5043,North,1011.1,2025-01-28
CUST5044,North,2361.12,2025-02-02
CUST5045,West,2060.18,2025-08-19
CUST5046,North,2320.43,2025-04-19
CUST5047,South,895.35,2025-10-26
CUST5048,North,2660.56,2025-07-29
CUST5049,South,1832.83,2025-01-11
CUST5050,East,1270.16,2025-09-20
CUST5051,East,419.85,2025-06-26
CUST5052,East,1631.33,2025-04-04
CUST5053,South,1843.31,2025-08-03
CUST5054,North,2152.34,2025-10-15
CUST5055,West,648.67,2025-09-12
CUST5056,East,1962.59,2025-04-17
CUST5057,North,2170.7,2025-03-30
CUST5058,East,1315.0,2025-06-04
CUST5059,South,1803.04,2025-09-29
CUST5060,East,2587.59,2025-10-04
CUST5061,North,2909.94,2025-08-10
CUST5062,West,1302.05,2025-02-27
CUST5063,North,365.43,2025-03-16
CUST5064,North,2250.44,2025-07-02
CUST5065,East,1614.23,2025-07-26
CUST5066,West,2726.12,2025-04-04
CUST5067,East,1038.4,2025-08-30
CUST5068,East,1750.57,2025-03-28
CUST5069,North,361.84,2025-03-28
CUST5070,East,2856.34,2025-10-08
CUST5071,East,2165.81,2025-08-17
CUST5072,West,2248.24,2025-07-27
CUST5073,West,1072.02,2025-04-24
CUST5074,South,1058.89,2025-03-05
CUST5075,South,2244.29,2025-01-06
CUST5076,South,768.17,2025-10-21
CUST5077,South,1271.11,2025-01-02
CUST5078,North,2667.89,2025-08-31
CUST5079,East,2850.32,2025-03-06
CUST5080,North,2844.08,2025-08-13
CUST5081,South,462.96,2025-04-29
CUST5082,East,2946.4,2025-04-26
CUST5083,North,2913.06,2025-02-05
CUST5084,North,1707.97,2025-09-20
CUST5085,South,2732.46,2025-05-27
CUST5086,South,427.37,2025-05-08
CUST5087,East,1392.6,2025-09-21
CUST5088,North,1432.18,2025-04-20
CUST5089,East,944.78,2025-04-07
CUST5090,West,1920.39,2025-09-08
CUST5091,East,436.25,2025-07-04
CUST5092,West,2029.84,2025-06-13
CUST5093,North,2004.77,2025-03-27
CUST5094,South,834.78,2025-09-15
CUST5095,South,796.37,2025-08-11
CUST5096,North,1011.63,2025-08-20
CUST5097,North,1317.55,2025-02-03
CUST5098,North,323.31,2025-02-25
CUST5099,North,2341.84,2025-08-01
CUST5100,South,351.09,2025-04-02
CUST5101,North,2239.52,2025-07-05
CUST5102,East,935.62,2025-05-20
CUST5103,East,1136.09,2025-08-04
CUST5104,East,541.97,2025-08-26
CUST5105,East,1398.21,2025-10-01
CUST5106,East,1296.21,2025-08-02
CUST5107,South,1433.28,2025-06-25
CUST5108,South,1200.47,2025-01-19
CUST5109,East,1021.18,2025-03-19
CUST5110,South,1930.9,2025-10-11
CUST5111,South,2822.75,2025-03-02
CUST5112,West,1868.02,2025-03-25
CUST5113,South,1170.5,2025-02-07
CUST5114,West,2983.22,2025-01-12
CUST5115,West,780.34,2025-04-10
CUST5116,South,2453.04,2025-09-17
CUST5117,East,1403.5,2025-08-19
CUST5118,West,650.55,2025-09-22
CUST5119,West,1767.91,2025-05-30
CUST5120,North,2110.55,2025-04-15
CUST5121,East,842.51,2025-01-07
CUST5122,South,1036.38,2025-03-17
CUST5123,West,1111.63,2025-08-04
CUST5124,East,542.63,2025-01-02
CUST5125,North,2082.37,2025-03-11
CUST5126,South,1151.36,2025-04-02
CUST5127,East,1687.0,2025-08-15
CUST5128,East,1501.88,2025-07-10
CUST5129,North,470.86,2025-03-08
CUST5130,North,1339.39,2025-08-17
CUST5131,West,568.37,2025-07-06
CUST5132,West,321.7,2025-05-25
CUST5133,West,416.83,2025-08-29
CUST5134,West,2009.34,2025-06-14
CUST5135,South,1327.3,2025-04-28
CUST5136,West,1743.94,2025-06-04
CUST5137,North,1102.95,2025-03-28
CUST5138,West,1645.98,2025-01-08
CUST5139,East,2540.42,2025-08-13
CUST5140,East,2382.48,2025-01-16
CUST5141,West,2896.57,2025-03-21
CUST5142,West,515.74,2025-07-16
CUST5143,West,2674.31,2025-05-03
CUST5144,West,2130.67,2025-05-05
CUST5145,West,1608.72,2025-02-16
CUST5146,South,1380.89,2025-04-23
CUST5147,East,802.29,2025-05-13
CUST5148,West,2752.54,2025-02-27
CUST5149,South,762.11,2025-04-21
CUST5150,North,894.74,2025-05-05
CUST5151,West,1461.57,2025-08-31
CUST5152,West,1995.8,2025-06-20
CUST5153,North,1532.21,2025-06-24
CUST5154,South,1402.57,2025-04-20
CUST5155,South,1042.88,2025-08-15
CUST5156,East,1560.01,2025-10-24
CUST5157,North,2302.47,2025-03-05
CUST5158,North,1570.0,2025-06-08
CUST5159,West,1344.77,2025-02-21
CUST5160,North,2545.1,2025-08-05
CUST5161,West,2895.26,2025-02-26
CUST5162,South,2258.96,2025-10-25
CUST5163,North,2474.73,2025-07-06
CUST5164,South,1686.67,2025-01-24
CUST5165,North,555.2,2025-03-28
CUST5166,North,413.72,2025-01-26
CUST5167,East,594.81,2025-05-16
CUST5168,North,455.85,2025-01-27
CUST5169,North,452.36,2025-04-12
CUST5170,North,1313.25,2025-01-13
CUST5171,East,2886.44,2025-07-13
CUST5172,East,2758.43,2025-04-08
CUST5173,North,1537.3,2025-04-09
CUST5174,North,1030.95,2025-03-18
CUST5175,West,2377.45,2025-05-21
CUST5176,North,1104.75,2025-06-15
CUST5177,East,1437.85,2025-08-15
CUST5178,East,1699.11,2025-04-09
CUST5179,East,1874.53,2025-02-09
CUST5180,West,2280.68,2025-04-11
CUST5181,North,723.35,2025-07-04
CUST5182,East,496.24,2025-01-31
CUST5183,West,446.61,2025-07-01
CUST5184,East,301.51,2025-09-15
CUST5185,South,809.25,2025-04-29
CUST5186,North,2325.93,2025-08-11
CUST5187,South,1149.92,2025-07-30
CUST5188,South,2283.68,2025-09-22
CUST5189,East,1557.67,2025-05-20
CUST5190,East,1536.04,2025-10-07
CUST5191,East,2029.92,2025-10-04
CUST5192,East,1100.18,2025-08-15
CUST5193,West,2202.08,2025-09-18
CUST5194,North,977.12,2025-05-24
CUST5195,East,2566.03,2025-04-08
CUST5196,East,1016.75,2025-04-27
CUST5197,North,2597.51,2025-07-01
CUST5198,South,2526.56,2025-09-12
CUST5199,East,2151.02,2025-05-28
CUST5200,West,1544.67,2025-05-04
CUST5201,South,2806.71,2025-05-23
CUST5202,South,373.79,2025-01-26
CUST5203,North,1507.34,2025-08-01
CUST5204,South,2440.13,2025-06-19
CUST5205,East,924.34,2025-03-28
CUST5206,West,2431.16,2025-05-10
CUST5207,West,2915.6,2025-08-19
CUST5208,South,2739.95,2025-07-01
CUST5209,South,453.47,2025-04-26
CUST5210,East,1090.72,2025-05-23
CUST5211,South,1240.19,2025-10-03
CUST5212,South,2628.67,2025-09-01
CUST5213,East,2257.08,2025-05-03
CUST5214,East,1862.59,2025-06-13
CUST5215,East,1642.19,2025-01-27
CUST5216,South,1060.18,2025-06-18
CUST5217,South,2217.97,2025-08-21
CUST5218,South,1416.35,2025-05-09
CUST5219,West,2562.5,2025-03-04
CUST5220,East,1057.16,2025-02-01
CUST5221,West,2450.16,2025-10-14
CUST5222,West,2394.3,2025-04-12
CUST5223,East,2884.48,2025-08-15
CUST5224,North,693.83,2025-09-09
CUST5225,East,1607.01,2025-08-06
CUST5226,West,607.86,2025-08-16
CUST5227,West,2622.42,2025-10-28
CUST5228,South,479.4,2025-08-27
CUST5229,North,1957.0,2025-03-17
CUST5230,West,444.78,2025-06-02
CUST5231,West,2723.99,2025-03-18
CUST5232,East,2294.98,2025-04-13
CUST5233,South,988.29,2025-03-09
CUST5234,North,1726.27,2025-03-19
CUST5235,South,2218.99,2025-08-06
CUST5236,West,1412.52,2025-05-26
CUST5237,West,434.4,2025-06-23
CUST5238,West,2187.84,2025-10-19
CUST5239,South,2189.47,2025-04-04
CUST5240,West,722.13,2025-02-24
CUST5241,South,1033.85,2025-01-30
CUST5242,East,1069.17,2025-01-11
CUST5243,North,755.13,2025-08-02
CUST5244,North,1277.77,2025-10-12
CUST5245,East,1891.04,2025-07-26
CUST5246,South,1748.61,2025-05-25
CUST5247,South,822.83,2025-10-04
CUST5248,East,757.33,2025-03-18
CUST5249,North,1282.19,2025-03-11
CUST5250,South,2183.89,2025-04-20
CUST5251,North,2585.18,2025-08-06
CUST5252,South,2743.37,2025-10-22
CUST5253,West,2586.97,2025-05-22
CUST5254,South,2141.91,2025-10-03
CUST5255,South,695.27,2025-08-02
CUST5256,West,1759.09,2025-06-11
CUST5257,West,2195.49,2025-10-09
CUST5258,East,2372.32,2025-10-21
CUST5259,West,1238.31,2025-02-22
CUST5260,North,2921.13,2025-06-01
CUST5261,North,1994.23,2025-09-27
CUST5262,West,387.15,2025-03-08
CUST5263,North,1547.82,2025-09-10
CUST5264,East,2609.95,2025-04-30
CUST5265,South,990.36,2025-03-14
CUST5266,East,2027.55,2025-05-27
CUST5267,South,1094.55,2025-10-28
CUST5268,West,2800.86,2025-05-05
CUST5269,West,648.55,2025-02-17
CUST5270,North,769.16,2025-08-25
CUST5271,West,2513.33,2025-01-12
CUST5272,West,2725.83,2025-06-18
CUST5273,South,366.9,2025-09-11
CUST5274,South,1605.65,2025-07-16
CUST5275,East,1003.14,2025-08-05
CUST5276,West,2662.73,2025-09-08
CUST5277,East,1490.9,2025-07-08
CUST5278,South,1875.36,2025-03-17
CUST5279,North,1773.63,2025-06-15
CUST5280,West,1738.87,2025-10-08
CUST5281,North,1138.23,2025-01-17
CUST5282,West,803.97,2025-10-24
CUST5283,South,414.14,2025-08-21
CUST5284,North,2950.98,2025-10-18
CUST5285,East,1328.03,2025-05-04
CUST5286,East,1924.26,2025-10-27
CUST5287,East,1457.71,2025-10-22
CUST5288,South,1403.1,2025-03-22
CUST5289,South,936.08,2025-04-04
CUST5290,East,590.51,2025-07-03
CUST5291,East,1331.28,2025-04-22
CUST5292,West,317.8,2025-01-24
CUST5293,West,514.21,2025-07-30
CUST5294,North,718.32,2025-10-13
CUST5295,East,2896.05,2025-01-25
CUST5296,North,1031.9,2025-04-14
CUST5297,East,495.34,2025-03-19
CUST5298,North,2418.22,2025-02-11
CUST5299,East,543.09,2025-10-03
CUST5300,East,2153.34,2025-06-07
CUST5301,North,794.86,2025-06-30
CUST5302,South,2542.41,2025-02-25
CUST5303,East,838.65,2025-04-27
CUST5304,South,2528.21,2025-04-21
CUST5305,West,1868.12,2025-01-19
CUST5306,West,1338.19,2025-02-04
CUST5307,South,2139.78,2025-01-03
CUST5308,West,1172.88,2025-03-22
CUST5309,North,2115.95,2025-02-25
CUST5310,North,406.96,2025-09-29
CUST5311,North,1338.21,2025-06-02
CUST5312,West,1603.43,2025-05-30
CUST5313,West,2109.88,2025-01-01
CUST5314,South,1047.62,2025-10-05
CUST5315,North,1081.1,2025-01-09
CUST5316,West,563.6,2025-01-26
CUST5317,North,1258.38,2025-09-23
CUST5318,North,1213.53,2025-09-22
CUST5319,West,472.23,2025-03-21
CUST5320,West,2979.77,2025-07-02
CUST5321,South,738.41,2025-10-28
CUST5322,North,1186.97,2025-10-24
CUST5323,South,2265.08,2025-06-07
CUST5324,South,1774.64,2025-05-02
CUST5325,East,1445.59,2025-01-06
CUST5326,North,1817.2,2025-06-06
CUST5327,West,504.56,2025-03-25
CUST5328,West,1586.63,2025-03-13
CUST5329,South,2734.15,2025-06-24
CUST5330,South,2081.03,2025-05-24
CUST5331,West,2440.42,2025-09-05
CUST5332,East,907.98,2025-06-29
CUST5333,West,1254.69,2025-04-05
CUST5334,South,1313.66,2025-03-29
CUST5335,North,1685.79,2025-08-01
CUST5336,North,2272.84,2025-04-07
CUST5337,East,1382.01,2025-05-05
CUST5338,South,1338.02,2025-07-23
CUST5339,North,416.2,2025-04-08
CUST5340,East,1930.47,2025-06-23
CUST5341,East,2653.7,2025-08-16
CUST5342,North,1647.26,2025-03-22
CUST5343,West,1300.8,2025-09-23
CUST5344,West,2390.1,2025-06-10
CUST5345,West,2767.75,2025-09-12
CUST5346,South,2262.19,2025-05-08
CUST5347,North,2688.25,2025-02-07
CUST5348,South,1068.87,2025-06-23
CUST5349,East,530.09,2025-07-17
CUST5350,North,471.48,2025-03-16
CUST5351,West,1276.51,2025-07-27
CUST5352,North,1497.69,2025-02-14
CUST5353,South,1197.53,2025-07-16
CUST5354,West,1604.72,2025-10-07
CUST5355,North,1167.61,2025-04-18
CUST5356,East,1333.29,2025-05-27
CUST5357,East,1486.56,2025-07-11
CUST5358,South,1325.33,2025-09-26
CUST5359,North,1477.21,2025-05-04
CUST5360,West,2335.61,2025-10-19
CUST5361,West,1483.64,2025-01-03
CUST5362,North,1596.72,2025-05-12
CUST5363,South,2080.2,2025-07-16
CUST5364,North,535.82,2025-08-30
CUST5365,East,1382.89,2025-02-21
CUST5366,South,2951.81,2025-06-23
CUST5367,North,2348.25,2025-03-26
CUST5368,South,427.7,2025-06-15
CUST5369,East,2322.41,2025-09-02
CUST5370,West,2602.88,2025-10-09
CUST5371,West,1363.07,2025-06-10
CUST5372,West,2558.15,2025-02-01
CUST5373,East,2640.47,2025-04-23
CUST5374,South,2811.98,2025-04-03
CUST5375,West,1186.54,2025-07-26
CUST5376,North,488.13,2025-06-22
CUST5377,West,1941.04,2025-06-14
CUST5378,North,1379.62,2025-07-10
CUST5379,South,817.3,2025-09-19
CUST5380,South,1336.19,2025-03-31
CUST5381,West,1184.87,2025-02-19
CUST5382,North,2730.47,2025-06-15
CUST5383,North,2845.23,2025-06-14
CUST5384,North,670.69,2025-02-28
CUST5385,South,1175.98,2025-06-28
CUST5386,North,686.38,2025-01-27
CUST5387,South,2822.68,2025-09-22
CUST5388,East,495.33,2025-04-06
CUST5389,North,2046.58,2025-08-13
CUST5390,West,1194.55,2025-04-12
CUST5391,North,1831.31,2025-03-16
CUST5392,East,2415.35,2025-06-27
CUST5393,South,366.03,2025-06-12
CUST5394,North,626.17,2025-02-06
CUST5395,West,821.54,2025-04-03
CUST5396,West,1559.12,2025-05-19
CUST5397,East,2453.45,2025-08-19
CUST5398,West,412.14,2025-08-22
CUST5399,South,919.95,2025-02-12
CUST5400,North,2180.35,2025-07-17
CUST5401,East,1035.38,2025-06-12
CUST5402,East,2767.02,2025-06-17
CUST5403,East,1545.55,2025-08-02
CUST5404,East,1588.17,2025-09-30
CUST5405,East,2236.56,2025-01-29
CUST5406,North,2383.56,2025-03-25
CUST5407,East,1780.87,2025-09-10
CUST5408,North,1034.58,2025-01-29
CUST5409,North,1979.43,2025-07-30
CUST5410,South,2837.18,2025-06-10
CUST5411,South,1477.1,2025-10-27
CUST5412,South,811.18,2025-10-28
CUST5413,West,2576.39,2025-02-22
CUST5414,West,2634.68,2025-08-08
CUST5415,West,2860.53,2025-08-10
CUST5416,North,2253.05,2025-03-30
CUST5417,North,452.57,2025-08-27
CUST5418,East,2520.59,2025-06-04
CUST5419,West,578.59,2025-02-28
CUST5420,West,1015.8,2025-07-13
CUST5421,North,1040.05,2025-09-05
CUST5422,North,392.92,2025-02-27
CUST5423,North,1197.26,2025-10-04
CUST5424,North,675.13,2025-01-29
CUST5425,North,2655.5,2025-10-18
CUST5426,East,690.93,2025-02-02
CUST5427,West,2016.22,2025-02-06
CUST5428,South,868.41,2025-03-17
CUST5429,East,430.86,2025-05-20
CUST5430,South,2715.67,2025-08-24
CUST5431,East,2980.53,2025-06-13
CUST5432,South,2447.18,2025-09-16
CUST5433,North,311.89,2025-02-08
CUST5434,South,1154.79,2025-06-20
CUST5435,North,1989.17,2025-05-03
CUST5436,East,2049.75,2025-03-31
CUST5437,West,1129.0,2025-02-21
CUST5438,North,2934.67,2025-06-30
CUST5439,North,1246.82,2025-08-20
CUST5440,West,2348.49,2025-03-02
CUST5441,West,1999.39,2025-04-12
CUST5442,East,2596.4,2025-03-24
CUST5443,North,1969.44,2025-01-18
CUST5444,South,537.24,2025-09-18
CUST5445,West,2538.15,2025-02-05
CUST5446,South,2120.11,2025-01-16
CUST5447,West,1052.56,2025-01-02
CUST5448,North,595.66,2025-05-25
CUST5449,North,2274.88,2025-06-16
CUST5450,South,1321.37,2025-03-31
CUST5451,North,2809.71,2025-06-11
CUST5452,South,2558.28,2025-01-29
CUST5453,South,2768.82,2025-09-18
CUST5454,West,759.19,2025-03-28
CUST5455,North,2672.15,2025-04-03
CUST5456,West,1620.12,2025-06-06
CUST5457,West,1716.69,2025-03-28
CUST5458,North,1351.93,2025-09-12
CUST5459,East,2233.09,2025-09-28
CUST5460,South,1982.09,2025-03-07
CUST5461,West,1686.55,2025-09-13
CUST5462,West,2379.71,2025-01-17
CUST5463,East,860.46,2025-08-10
CUST5464,South,2591.17,2025-08-28
CUST5465,South,2801.45,2025-03-15
CUST5466,East,1283.74,2025-09-25
CUST5467,North,969.77,2025-07-03
CUST5468,North,2186.44,2025-10-22
CUST5469,East,1001.79,2025-03-24
CUST5470,North,690.21,2025-03-24
CUST5471,South,1140.56,2025-05-22
CUST5472,West,2202.37,2025-05-19
CUST5473,South,615.23,2025-04-09
CUST5474,North,2318.43,2025-08-08
CUST5475,East,561.49,2025-08-31
CUST5476,North,464.66,2025-02-18
CUST5477,South,2931.69,2025-10-17
CUST5478,South,999.55,2025-07-27
CUST5479,West,2222.12,2025-01-12
CUST5480,South,2706.96,2025-10-26
CUST5481,East,2165.05,2025-07-24
CUST5482,East,2373.46,2025-05-16
CUST5483,North,2069.05,2025-02-03
CUST5484,East,1746.29,2025-04-26
CUST5485,North,2947.9,2025-10-23
CUST5486,East,2663.42,2025-06-01
CUST5487,West,1470.22,2025-03-31
CUST5488,North,2303.34,2025-08-15
CUST5489,East,1128.74,2025-02-14
CUST5490,East,2108.87,2025-04-19
CUST5491,South,1842.14,2025-04-19
CUST5492,South,2184.79,2025-04-04
CUST5493,North,1517.39,2025-08-31
CUST5494,West,1930.2,2025-09-16
CUST5495,South,1724.96,2025-06-26
CUST5496,South,1414.27,2025-03-27
CUST5497,West,2862.51,2025-01-20
CUST5498,South,2266.89,2025-06-04
CUST5499,South,1567.21,2025-07-09
CUST5500,East,1549.7,2025-03-24
CUST5501,South,1853.85,2025-09-22
CUST5502,South,2713.94,2025-01-28
CUST5503,West,1751.86,2025-08-16
CUST5504,North,969.9,2025-08-04
CUST5505,South,2234.44,2025-03-16
CUST5506,East,725.29,2025-07-31
CUST5507,South,1495.99,2025-07-08
CUST5508,North,1415.79,2025-09-03
CUST5509,West,538.91,2025-02-17
CUST5510,West,967.47,2025-09-03
CUST5511,West,2282.38,2025-08-12
CUST5512,West,2146.28,2025-09-23
CUST5513,West,1547.0,2025-10-10
CUST5514,North,1211.73,2025-06-11
CUST5515,West,2127.71,2025-04-05
CUST5516,North,2258.57,2025-05-12
CUST5517,West,2865.25,2025-05-26
CUST5518,West,1269.57,2025-03-21
CUST5519,South,1294.51,2025-04-10
CUST5520,South,1385.81,2025-10-15
CUST5521,West,708.01,2025-08-26
CUST5522,West,2272.69,2025-06-30
CUST5523,North,2233.31,2025-09-23
CUST5524,East,339.9,2025-10-02
CUST5525,East,509.76,2025-02-05
CUST5526,West,302.56,2025-08-28
CUST5527,South,775.24,2025-10-14
CUST5528,West,1067.94,2025-10-26
CUST5529,North,1602.14,2025-06-25
CUST5530,South,2612.45,2025-03-09
CUST5531,South,1591.61,2025-10-17
CUST5532,South,2361.5,2025-02-06
CUST5533,North,2791.01,2025-03-27
CUST5534,South,552.68,2025-05-17
CUST5535,South,2430.16,2025-08-08
CUST5536,West,888.41,2025-08-14
CUST5537,East,1123.88,2025-05-24
CUST5538,East,1044.38,2025-02-23
CUST5539,South,2680.58,2025-02-18
CUST5540,South,1034.92,2025-02-24
CUST5541,South,776.12,2025-01-21
CUST5542,South,686.58,2025-03-18
CUST5543,South,1190.43,2025-05-07
CUST5544,East,2635.36,2025-10-06
CUST5545,South,2515.28,2025-02-25
CUST5546,East,1140.73,2025-09-21
CUST5547,North,1558.01,2025-06-07
CUST5548,North,1556.17,2025-08-21
CUST5549,South,2586.8,2025-04-19
CUST5550,North,2292.17,2025-04-08
CUST5551,West,1682.92,2025-08-05
CUST5552,West,1981.95,2025-07-19
CUST5553,West,2084.22,2025-06-19
CUST5554,South,1806.89,2025-03-03
CUST5555,South,942.24,2025-05-10
